sell_time,sell_volume,product_sku,Chinese_name,freezer
2023-08-03 15:07:01,3,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50157
2023-08-03 15:07:01,3,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50157
2023-08-03 15:10:52,1,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50157
2023-08-03 15:40:20,4,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50157
2023-08-03 15:40:20,4,MN_BJ_BB_XRDDPBXGXYNM_75,蒙牛冰+夏日对对碰百香果西柚柠檬缤纷口味雪泥75g,MNG23H50157
2023-08-03 15:40:20,4,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50157
2023-08-03 15:40:20,4,MN_SSXG_BQL_XCNY_95,蒙牛果味三色雪糕95g,MNG23H50157
2023-08-03 15:42:13,2,MN_SB_BQL_MPCP_2022_70,蒙牛随变麦片脆皮冰淇淋70g,MNG23H50157
2023-08-03 16:01:45,2,MN_SB_XG_SXG_LMCZnew_75,蒙牛随变随芯果蓝莓橙子口味雪糕75g,MNG23H50157
2023-08-03 16:12:44,1,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50157
2023-08-03 20:12:33,1,MN_SB_XG_ZZCP_60,蒙牛随变榛子脆皮冰淇淋60g,MNG23H50580
2023-08-04 09:22:19,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50498
2023-08-04 11:08:39,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50058
2023-08-04 11:10:07,3,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50058
2023-08-04 11:10:07,3,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50058
2023-08-04 11:10:07,3,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50058
2023-08-04 11:34:52,1,MN_SB_XG_18DCT_70,蒙牛随变新18度脆筒雪糕70g,MNG23H50859
2023-08-04 11:48:36,1,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50058
2023-08-04 17:28:41,1,MN_SB_XG_SXG_LMCZ_75,蒙牛随变随芯果蓝莓橙子口味雪糕75g,MNG23H50580
2023-08-04 19:41:35,1,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50097
2023-08-05 09:23:44,4,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50277
2023-08-05 09:23:44,4,MN_DLSX_BQL_XRRL_75,蒙牛蒂兰圣雪雪绒乳酪牛奶冰淇淋75g,MNG23H50277
2023-08-05 09:23:44,4,MN_HJ_BQL_XCKF_80,蒙牛火炬香草咖啡口味冰淇淋80g,MNG23H50277
2023-08-05 09:23:44,4,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50277
2023-08-05 09:31:39,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50058
2023-08-05 09:40:41,1,MN_SB_XG_ZZCP_60,蒙牛随变榛子脆皮冰淇淋60g,MNG23H50277
2023-08-05 10:45:09,2,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50181
2023-08-05 10:45:09,2,MN_YM_XG_HZNN_70,蒙牛优牧红枣牛奶口味雪糕70g,MNG23H50181
2023-08-05 11:01:19,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50157
2023-08-05 11:30:42,2,MN_QT_XG_YMB_65,蒙牛玉米棒口味雪糕65g,MNG23H50157
2023-08-05 11:52:23,2,MN_SB_BQL_JDXC_75,蒙牛随变经典香草口味冰淇淋75g,MNG23H50058
2023-08-05 11:52:23,2,MN_SB_BQL_JJBBJTZZ_01_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50058
2023-08-05 12:12:34,4,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-05 12:12:34,4,MN_LSXQ_XG_YNLSS_70,蒙牛绿色心情椰奶绿莎莎口味雪糕70g,MNG23H50157
2023-08-05 12:48:15,3,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50157
2023-08-05 12:48:15,3,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50157
2023-08-05 12:48:15,3,MN_SB_BQL_LMJ_80,蒙牛随变爆浆流芯朗姆酒口味爆浆冰淇淋80g,MNG23H50157
2023-08-05 14:01:27,7,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50157
2023-08-05 14:01:27,7,MN_BJ_BB_MGXNnew_75,蒙牛冰+芒果口味雪泥75g,MNG23H50157
2023-08-05 14:01:27,7,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-05 14:31:16,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50157
2023-08-05 14:32:25,2,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-05 14:49:42,1,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50157
2023-08-05 14:49:47,3,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50157
2023-08-05 14:49:47,3,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50157
2023-08-05 14:49:47,3,MN_SB_BQL_LMJ_80,蒙牛随变爆浆流芯朗姆酒口味爆浆冰淇淋80g,MNG23H50157
2023-08-05 14:50:27,5,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50157
2023-08-05 14:50:27,5,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-05 14:50:27,5,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50157
2023-08-05 14:50:27,5,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50157
2023-08-05 14:50:27,5,MN_SB_BQL_LMJ_80,蒙牛随变爆浆流芯朗姆酒口味爆浆冰淇淋80g,MNG23H50157
2023-08-05 15:11:40,1,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50157
2023-08-05 15:26:53,1,MN_YM_XG_HZNN_70,蒙牛优牧红枣牛奶口味雪糕70g,MNG23H50580
2023-08-05 17:05:44,1,MN_SB_XG_SXG_LMCZ_75,蒙牛随变随芯果蓝莓橙子口味雪糕75g,MNG23H50854
2023-08-05 17:33:22,1,MN_BJ_BB_XRDDPBXGXYNM_75,蒙牛冰+夏日对对碰百香果西柚柠檬缤纷口味雪泥75g,MNG23H50157
2023-08-05 17:55:47,3,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50498
2023-08-05 17:55:47,3,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50498
2023-08-05 17:55:47,3,MN_XRDBL_XG_BQL_65,蒙牛夏日大菠浪菠萝口味雪糕65g,MNG23H50498
2023-08-05 17:57:18,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50846
2023-08-05 17:57:22,1,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50498
2023-08-05 18:16:06,1,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50157
2023-08-05 18:37:49,1,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50853
2023-08-05 18:46:59,1,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50853
2023-08-05 20:01:09,2,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50157
2023-08-05 20:01:09,2,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50157
2023-08-05 20:35:39,2,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-05 21:00:20,1,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50157
2023-08-05 21:01:43,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50157
2023-08-05 21:02:14,1,MN_SB_BQL_BQJGZZCP_60,蒙牛随变榛子脆皮冰淇淋60g,MNG23H50157
2023-08-05 22:29:46,1,MN_SB_BQL_MPCP_2022_70,蒙牛随变麦片脆皮冰淇淋70g,MNG23H50135
2023-08-06 12:17:42,2,MN_BJ_BB_MGXNnew_75,蒙牛冰+芒果口味雪泥75g,MNG23H50157
2023-08-06 14:18:03,9,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-06 14:30:07,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50157
2023-08-06 14:31:40,1,MN_QT_XG_YMB_65,蒙牛玉米棒口味雪糕65g,MNG23H50157
2023-08-06 15:09:30,1,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50580
2023-08-06 15:10:46,1,MN_XRDBL_XG_BQL_65,蒙牛夏日大菠浪菠萝口味雪糕65g,MNG23H50580
2023-08-06 19:15:29,1,MN_YM_XG_LL_70,蒙牛优牧榴莲口味雪糕70g,MNG23H50580
2023-08-06 20:15:23,2,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50580
2023-08-06 20:15:23,2,MN_SB_XG_SXG_LMCZ_75,蒙牛随变随芯果蓝莓橙子口味雪糕75g,MNG23H50580
2023-08-07 15:37:09,1,MN_SB_XG_ZZCP_60,蒙牛随变榛子脆皮冰淇淋60g,MNG23H50580
2023-08-07 18:52:16,1,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50010
2023-08-07 18:53:34,1,MN_SB_XDB_XCQKL_105,蒙牛随变旋顶杯香草巧克力口味雪糕105g,MNG23H50010
2023-08-07 19:17:23,1,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50935
2023-08-07 19:26:59,1,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50935
2023-08-07 19:28:57,3,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50935
2023-08-07 19:28:57,3,MN_HJ_BQL_XCKF_80,蒙牛火炬香草咖啡口味冰淇淋80g,MNG23H50935
2023-08-07 19:28:57,3,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50935
2023-08-08 07:27:53,4,MN_BJ_BB_HLGBXGNMPT_60,蒙牛冰+彩冰纷火龙果百香果柠檬葡萄口味棒冰60g,MNG23H50277
2023-08-08 07:27:53,4,MN_BJ_BB_MGXNnew_75,蒙牛冰+芒果口味雪泥75g,MNG23H50277
2023-08-08 07:27:53,4,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50277
2023-08-08 10:12:09,1,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50058
2023-08-08 12:52:47,2,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-08 13:25:28,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50157
2023-08-08 13:52:46,2,MN_BJ_BB_MGXNnew_75,蒙牛冰+芒果口味雪泥75g,MNG23H50157
2023-08-08 15:26:32,4,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-08 15:44:48,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50010
2023-08-08 17:48:48,1,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50010
2023-08-08 17:57:25,2,MN_SB_BQL_JDXC_75,蒙牛随变经典香草口味冰淇淋75g,MNG23H50010
2023-08-08 18:09:31,1,MN_DLSX_BQL_XGCTGY_90,蒙牛蒂兰圣雪小罐茶铁观音口味冰淇淋90g,MNG23H50135
2023-08-08 18:17:28,1,MN_BJ_BB_HLGBXGNMPT_60,蒙牛冰+彩冰纷火龙果百香果柠檬葡萄口味棒冰60g,MNG23H50135
2023-08-08 18:27:47,2,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50010
2023-08-08 18:27:47,2,MN_SB_BQL_RXMMCMCP_75,蒙牛随变软芯莓莓草莓软芯脆皮口味冰淇淋75g,MNG23H50010
2023-08-08 18:31:00,2,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50157
2023-08-08 18:43:23,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50157
2023-08-08 18:48:07,5,MN_LSXQ_BQL_NMHD_75,蒙牛绿色心情糯米红豆口味冰淇淋75g,MNG23H50105
2023-08-08 18:48:07,5,MN_SB_BQL_RXMMCMCP_75,蒙牛随变软芯莓莓草莓软芯脆皮口味冰淇淋75g,MNG23H50105
2023-08-08 18:48:07,5,MN_SB_XG_18DCT_2022_70,蒙牛随变新18度脆筒雪糕70g,MNG23H50105
2023-08-08 19:28:18,1,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50157
2023-08-08 20:58:37,2,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50157
2023-08-08 20:58:37,2,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50157
2023-08-08 21:48:57,5,MN_LSXQ_XG_YNLSS_70,蒙牛绿色心情椰奶绿莎莎口味雪糕70g,MNG23H50157
2023-08-09 09:16:08,1,MN_DLSX_BQL_XRRL_75,蒙牛蒂兰圣雪雪绒乳酪牛奶冰淇淋75g,MNG23H50580
2023-08-09 10:45:03,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50157
2023-08-09 11:17:51,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50058
2023-08-09 12:39:52,1,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50058
2023-08-09 14:33:17,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50510
2023-08-09 18:32:03,1,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50157
2023-08-09 19:27:06,1,MN_SB_XG_QKLLNLCP_56,蒙牛随变奶酪脆皮口味雪糕56g,MNG23H50157
2023-08-10 10:10:20,2,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50157
2023-08-10 10:10:20,2,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-10 10:28:38,1,MN_BJ_BB_HBQKL_50,蒙牛蒙牛黑棒巧克力口味雪糕70g,MNG23H50771
2023-08-10 10:37:56,1,MN_YM_XG_CYSN_75,蒙牛优牧草原酸奶口味雪糕75g,MNG23H50058
2023-08-10 11:38:50,3,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50058
2023-08-10 11:38:50,3,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50058
2023-08-10 11:38:50,3,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50058
2023-08-10 12:00:54,1,MN_SB_BQL_JDXC_75,蒙牛随变经典香草口味冰淇淋75g,MNG23H50157
2023-08-10 12:27:40,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50772
2023-08-10 14:19:18,2,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50772
2023-08-10 16:51:32,2,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50772
2023-08-10 16:51:32,2,MN_SB_BQL_LMJ_80,蒙牛随变爆浆流芯朗姆酒口味爆浆冰淇淋80g,MNG23H50772
2023-08-11 11:13:49,2,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50510
2023-08-11 11:13:49,2,MN_SB_BQL_JJBBJTZZ_01_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50510
2023-08-11 11:45:59,1,MN_SB_XG_ZZCP_60,蒙牛随变榛子脆皮冰淇淋60g,MNG23H50510
2023-08-11 11:51:52,1,MN_SB_BQL_JDXC_75,蒙牛随变经典香草口味冰淇淋75g,MNG23H50935
2023-08-11 12:01:02,1,MN_LSXQ_BQL_HCLHJL_75,蒙牛绿色心情植轻黑醋栗（黑加仑）冰淇淋75g,MNG23H50510
2023-08-11 13:09:35,3,MN_BJ_BB_XRDDPBXGXYNM_75,蒙牛冰+夏日对对碰百香果西柚柠檬缤纷口味雪泥75g,MNG23H50553
2023-08-11 13:09:35,3,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50553
2023-08-11 13:09:35,3,MN_YM_XG_DBD_65,蒙牛优牧大布丁雪糕65g,MNG23H50553
2023-08-11 13:20:58,1,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50010
2023-08-11 14:08:29,2,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50553
2023-08-11 14:08:29,2,MN_QT_XG_YZGL_70,蒙牛杨枝甘露口味雪糕70g,MNG23H50553
2023-08-11 14:09:19,1,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50553
2023-08-11 16:06:04,1,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50157
2023-08-11 17:13:28,1,MN_BJ_BB_MGXNnew_75,蒙牛冰+芒果口味雪泥75g,MNG23H50553
2023-08-11 18:44:55,2,MN_BJ_BB_XRDDPBXGXYNM_75,蒙牛冰+夏日对对碰百香果西柚柠檬缤纷口味雪泥75g,MNG23H50031
2023-08-11 18:44:55,2,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50031
2023-08-11 19:18:13,3,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50157
2023-08-11 19:18:13,3,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50157
2023-08-11 19:18:13,3,MN_YM_XG_LL_70,蒙牛优牧榴莲口味雪糕70g,MNG23H50157
2023-08-11 19:57:32,1,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50553
2023-08-11 20:58:02,2,MN_BJ_BB_XRDDPBXGXYNM_75,蒙牛冰+夏日对对碰百香果西柚柠檬缤纷口味雪泥75g,MNG23H50031
2023-08-11 20:58:02,2,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50031
2023-08-11 20:59:22,1,MN_BJ_BB_HLGBXGNMPT_60,蒙牛冰+彩冰纷火龙果百香果柠檬葡萄口味棒冰60g,MNG23H50031
2023-08-11 21:57:01,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50935
2023-08-11 22:32:00,3,MN_BJ_BB_HLGBXGNMPT_60,蒙牛冰+彩冰纷火龙果百香果柠檬葡萄口味棒冰60g,MNG23H50935
2023-08-11 22:44:03,2,MN_BJ_BB_XRDDPBXGXYNM_75,蒙牛冰+夏日对对碰百香果西柚柠檬缤纷口味雪泥75g,MNG23H50935
2023-08-11 22:44:03,2,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50935
2023-08-11 22:44:22,1,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50935
2023-08-12 08:49:51,2,MN_SB_BQL_JJBBJTZZ_01_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50082
2023-08-12 08:49:51,2,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50082
2023-08-12 08:51:04,2,MN_BJ_BB_HBQKL_50,蒙牛蒙牛黑棒巧克力口味雪糕70g,MNG23H50082
2023-08-12 08:51:04,2,MN_SB_BQL_MPCP_2022_70,蒙牛随变麦片脆皮冰淇淋70g,MNG23H50082
2023-08-12 14:18:30,1,MN_SB_XG_SXG_LMCZ_75,蒙牛随变随芯果蓝莓橙子口味雪糕75g,MNG23H50854
2023-08-12 15:05:30,2,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50772
2023-08-12 15:05:30,2,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50772
2023-08-12 16:18:51,1,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50772
2023-08-12 18:32:47,1,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50772
2023-08-12 18:57:09,1,MN_BJ_BB_LMSN_70,蒙牛冰+蓝莓酸奶口味棒冰70g,MNG23H50553
2023-08-12 19:23:10,1,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50553
2023-08-13 09:30:56,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50772
2023-08-13 09:38:57,3,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50772
2023-08-13 09:38:57,3,MN_DLSX_BQL_ZSMMNR_90,蒙牛蒂兰圣雪芝士莓莓口味牛乳冰淇淋90g,MNG23H50772
2023-08-13 09:38:57,3,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50772
2023-08-13 10:14:01,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50510
2023-08-13 11:15:09,2,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50854
2023-08-13 11:15:09,2,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50854
2023-08-13 13:26:00,2,MN_SB_BQL_JJBBJTZZ_01_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50510
2023-08-13 13:26:00,2,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50510
2023-08-13 14:46:16,1,MN_SB_BQL_RXMMCMCP_75,蒙牛随变软芯莓莓草莓软芯脆皮口味冰淇淋75g,MNG23H50157
2023-08-13 14:57:11,1,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50157
2023-08-13 15:15:26,1,MN_SB_XG_QKLLNLCP_56,蒙牛随变奶酪脆皮口味雪糕56g,MNG23H50157
2023-08-13 16:24:14,1,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50510
2023-08-13 16:24:56,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50510
2023-08-14 10:41:49,1,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50157
2023-08-14 10:41:59,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50157
2023-08-14 11:09:34,1,MN_SB_BQL_LMJ_80,蒙牛随变爆浆流芯朗姆酒口味爆浆冰淇淋80g,MNG23H50031
2023-08-14 14:42:24,1,MN_DLSX_BQL_XRRL_75,蒙牛蒂兰圣雪雪绒乳酪牛奶冰淇淋75g,MNG23H50553
2023-08-14 15:21:52,5,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-14 15:48:00,1,MN_SB_XG_QKLLNLCP_56,蒙牛随变奶酪脆皮口味雪糕56g,MNG23H50157
2023-08-14 17:20:23,1,MN_SB_CTBQL_HRBDMG_75,蒙牛随变厚乳布丁口味脆筒冰淇淋73g,MNG23H50031
2023-08-14 19:12:35,2,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50157
2023-08-14 19:12:35,2,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50157
2023-08-14 19:37:20,1,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50157
2023-08-14 19:48:47,4,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50031
2023-08-14 19:48:47,4,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50031
2023-08-14 19:48:47,4,MN_SB_BQL_BQJGZZCP_60,蒙牛随变榛子脆皮冰淇淋60g,MNG23H50031
2023-08-14 19:48:47,4,MN_SB_XG_SXG_LMCZ_75,蒙牛随变随芯果蓝莓橙子口味雪糕75g,MNG23H50031
2023-08-14 20:58:28,1,MN_XRDBL_XG_BQL_65,蒙牛夏日大菠浪菠萝口味雪糕65g,MNG23H50157
